category,colour,currency,image,name,offer_price,os_version,page_number,processor,ram,regular_price,rom,url
Mobile,Grey,AED,,Redmi 12C Dual SIM Graphite Gray 3GB RAM 64GB 4G - Middle East Version,,Android 12,22,,3 GB,498.95,64 GB,https://www.noon.com/uae-en/redmi-12c-dual-sim-graphite-gray-3gb-ram-64gb-4g-middle-east-version/N53430530A/p/?o=a1e50f0de36ed8bb
Mobile,Ocean Blue,AED,https://f.nooncdn.com/p/v1687265337/N53390286A_1.jpg?format=jpg&width=240,Redmi 12C Dual SIM Ocean Blue 6GB RAM 128GB 4G - Global Version,330.0,Android 12,22,MediaTek Helio,6 GB,599.0,128 GB,https://www.noon.com/uae-en/redmi-12c-dual-sim-ocean-blue-6gb-ram-128gb-4g-global-version/N53390285A/p/?o=d6edf743961885ca
Mobile,Blue,AED,,225 4G TA-1279 DS EG BLUE 64MB RAM Dual Sim,109.75,,22,,64 GB,117.2,128 MB,https://www.noon.com/uae-en/225-4g-ta-1279-ds-eg-blue-64mb-ram-dual-sim/N49920522A/p/?o=dbfad18e5dd0ca4b
Mobile,Starlight,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Renewed - iPhone 13 256GB Starlight 5G With Facetime,,,22,Apple,4 GB,1675.0,256 GB,https://www.noon.com/uae-en/renewed-iphone-13-256gb-starlight-5g-with-facetime/N53352487A/p/?o=cdb8b3275af2bfcc
Mobile,Lavender,AED,https://f.nooncdn.com/p/v1675009313/N53379866A_1.jpg?format=jpg&width=240,Galaxy S23 Ultra 5G Dual SIM Lavender 8GB RAM 256GB  - Middle East Version,,,22,,8 GB,2500.0,256 GB,https://www.noon.com/uae-en/galaxy-s23-ultra-5g-dual-sim-lavender-8gb-ram-256gb-middle-east-version/N53379874A/p/?o=d7332d95b42cd4fd
Mobile,Marble Grey,AED,,Galaxy S24+ Single+eSIM Marble Grey 12GB RAM 256GB 5G - International Version,,,22,Qualcomm Snapdragon,12 GB,2850.0,256 GB,https://www.noon.com/uae-en/galaxy-s24-single-esim-marble-grey-12gb-ram-256gb-5g-international-version/N70087493V/p/?o=a5459016ebb5073d
Mobile,Silver,AED,https://f.nooncdn.com/p/pnsku/N37936554A/45/_/1724323948/158f3db9-120b-4454-8ca5-8c791344be31.jpg?format=jpg&width=240,Renewed - iPhone 11 Pro With FaceTime Silver 256GB 4G LTE,,,22,Apple,,1089.0,256 GB,https://www.noon.com/uae-en/renewed-iphone-11-pro-with-facetime-silver-256gb-4g-lte/N37936554A/p/?o=e14e596b9cd86d4d
Mobile,Blue,AED,https://f.nooncdn.com/p/v1538143606/N18566600A_1.jpg?format=jpg&width=240,8X Dual SIM Blue 4GB RAM 128GB 4G LTE,280.0,Android 8.0/8.1(Oreo),22,Hisilicon,4 GB,950.0,128 GB,https://www.noon.com/uae-en/8x-dual-sim-blue-4gb-ram-128gb-4g-lte/N18566601A/p/?o=d289464e1e1516cc
Mobile,Blue,AED,,Renewed - iPhone 13 128GB Blue 5G With Facetime,,,22,Apple,4 GB,1585.0,128 GB,https://www.noon.com/uae-en/renewed-iphone-13-128gb-blue-5g-with-facetime/N53352484A/p/?o=a2120ab050e7cf0d
Mobile,Lavender,AED,https://f.nooncdn.com/p/pnsku/N53374785A/45/_/1712239201/79a3bb0d-75c2-4fe8-ab75-740fb2717d76.jpg?format=jpg&width=240,Galaxy S23 Ultra 5G Dual SIM Lavender 12GB RAM 512GB  - Middle East Version,2720.0,,22,,12 GB,5449.0,512 GB,https://www.noon.com/uae-en/galaxy-s23-ultra-5g-dual-sim-lavender-12gb-ram-512gb-middle-east-version/N53339781A/p/?o=a4af4f1a1bbfc47b
Mobile,Silver,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Renewed - iPhone 12 Pro Max With Facetime 256GB Silver 5G,,iOS 14,22,Apple,6 GB,1849.0,256 GB,https://www.noon.com/uae-en/renewed-iphone-12-pro-max-with-facetime-256gb-silver-5g/N45950192A/p/?o=cbe341acc29744fd
Mobile,Midnight Green,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Renewed - iPhone 11 Pro Max With FaceTime Midnight Green 64GB 4G LTE,,iOS 13,22,Apple,4 GB,1157.35,64 GB,https://www.noon.com/uae-en/renewed-iphone-11-pro-max-with-facetime-midnight-green-64gb-4g-lte/N47683905A/p/?o=c954290930094b4b
Mobile,Pink,AED,https://f.nooncdn.com/p/pnsku/N70092368V/45/_/1721307382/6452d210-957d-4696-90ec-59d386ffa77d.jpg?format=jpg&width=240,Galaxy Z Fold 6 Dual SIM Pink 12GB RAM 1TB 5G - International Version,,Android 14,22,Qualcomm Snapdragon,12 GB,6990.0,1024 GB,https://www.noon.com/uae-en/galaxy-z-fold-6-dual-sim-pink-12gb-ram-1tb-5g-international-version/N70092369V/p/?o=d32574af1f17169b
Mobile,Graphite,AED,,Renewed - iPhone 13 Pro Max 128GB Graphite 5G With Facetime,2173.0,,22,Apple,6 GB,2450.0,128 GB,https://www.noon.com/uae-en/renewed-iphone-13-pro-max-128gb-graphite-5g-with-facetime/N53352060A/p/?o=e8f95cd83f727aff
Mobile,Sierra Blue,AED,https://f.nooncdn.com/p/pnsku/N53352443A/45/_/1724174895/75ab37e1-5d8a-418f-8295-3f022c1e733c.jpg?format=jpg&width=240,Renewed - iPhone 13 Pro 512GB Sierra Blue 5G With Facetime,,,22,Apple,6 GB,2383.0,512 GB,https://www.noon.com/uae-en/renewed-iphone-13-pro-512gb-sierra-blue-5g-with-facetime/N53352439A/p/?o=cd0d1364e7a857ee
Mobile,Phantom Black,AED,https://f.nooncdn.com/p/v1690474729/N53418080A_1.jpg?format=jpg&width=240,Galaxy Z Fold 5 Dual SIM Phantom Black 12GB RAM 1TB 5G - Middle East Version,3250.0,,22,,12 GB,5949.0,1 TB,https://www.noon.com/uae-en/galaxy-z-fold-5-dual-sim-phantom-black-12gb-ram-1tb-5g-middle-east-version/N53418081A/p/?o=b1fdc342ae77fdeb
Mobile,,AED,,Motorola V8 512M Black,,,22,,,381.1,,https://www.noon.com/uae-en/motorola-v8-512m-black/ZCB7521E339534457C8B7Z/p/?o=zcb7521e339534457c8b7z-1
Mobile,Black,AED,,A78 5G Dual Sim Glowing Black 8Gb Ram 128Gb 5G,421.0,,22,,8 GB,550.0,8 GB,https://www.noon.com/uae-en/a78-5g-dual-sim-glowing-black-8gb-ram-128gb-5g/N70021952V/p/?o=b041a0e40be83acd
Mobile,Pink,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Renewed - iPhone 13 Mini 512GB Pink 5G With Facetime,,,22,Apple,4 GB,1620.0,512 GB,https://www.noon.com/uae-en/renewed-iphone-13-mini-512gb-pink-5g-with-facetime/N53352293A/p/?o=def3c97d7c14ff5e
Mobile,Green,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Galaxy S23 Ultra 5G Single SIM + eSIM Green 12GB RAM 512GB - International Version,2510.0,,22,,12 GB,4099.0,512 GB,https://www.noon.com/uae-en/galaxy-s23-ultra-5g-single-sim-esim-green-12gb-ram-512gb-international-version/N53388840A/p/?o=a18a190c44eab98c
Mobile,Graphite Gray,AED,https://f.nooncdn.com/p/v1687262964/N52512042A_1.jpg?format=jpg&width=240,Redmi Note 11 Dual SIM Graphite Gray 6GB RAM 128GB 4G LTE - Global Version,329.0,,22,Qualcomm Snapdragon,6 GB,899.0,128 GB,https://www.noon.com/uae-en/redmi-note-11-dual-sim-graphite-gray-6gb-ram-128gb-4g-lte-global-version/N52512042A/p/?o=f52839fed605930d
Mobile,Black,AED,,Renewed - Galaxy S21 Ultra Dual SIM Black 12GB RAM 128GB 5G - International Version,890.0,,22,,12 GB,1100.0,128 GB,https://www.noon.com/uae-en/renewed-galaxy-s21-ultra-dual-sim-black-12gb-ram-128gb-5g-international-version/N49566278A/p/?o=dd85ff382aa2abbd
Mobile,Green,AED,https://f.nooncdn.com/p/pnsku/N70073423V/45/_/1719987223/0a515b1f-18c3-4f6a-bde9-d26097d5a563.jpg?format=jpg&width=240,V30e 5G Dual SIM Sunny Green 12GB RAM 256GB - Middle East Version,,Android 14,22,Qualcomm Snapdragon,12 GB,1479.0,256 GB,https://www.noon.com/uae-en/v30e-5g-dual-sim-sunny-green-12gb-ram-256gb-middle-east-version/N70073408V/p/?o=b55d49039fcc19bc
Mobile,,,,,,,22,,,,,https://www.noon.com/uae-en/y33s-dual-sim-midday-dream-8gb-ram-256gb-4g-international-version/N46532476A/p/?o=ccb63f4eb4944c3b
Mobile,Red,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Renewed - iPhone 13 Mini 256GB Red 5G With Facetime,,,22,Apple,4 GB,1577.0,256 GB,https://www.noon.com/uae-en/renewed-iphone-13-mini-256gb-red-5g-with-facetime/N53352305A/p/?o=ded8bfa9e32baafa
Mobile,,AED,,"NOKIA 150 ,Feature Keypad Phone, Dual SIM, Wireless MP3 Player, FM Radio, Music Buttons, Ergonomic Keys, Durable Design, Long Standby,Arabic version(Black)",54.5,Series 60,22,,,69.0,,https://www.noon.com/uae-en/nokia-150-feature-keypad-phone-dual-sim-wireless-mp3-player-fm-radio-music-buttons-ergonomic-keys-durable-design-long-standby-arabic-version-black/Z35C03D9A0285062D0DFCZ/p/?o=z35c03d9a0285062d0dfcz-1
Mobile,Silver,AED,https://f.nooncdn.com/p/pnsku/N70095753V/45/_/1721982706/9209f551-ca63-49cf-81f7-1978ad6fbafb.jpg?format=jpg&width=240,Renewed - iPhone 14 Pro Max 128GB Space Grey 5G With FaceTime,2999.0,iOS 16,22,Apple,6 GB,3199.0,128 GB,https://www.noon.com/uae-en/renewed-iphone-14-pro-max-128gb-space-grey-5g-with-facetime/N70095717V/p/?o=e0f2b44a63bfddbc
Mobile,Silver,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Renewed - iPhone 13 Pro 512GB Silver 5G With Facetime,,,22,Apple,6 GB,2186.0,512 GB,https://www.noon.com/uae-en/renewed-iphone-13-pro-512gb-silver-5g-with-facetime/N53352176A/p/?o=a00dd72aa853c9ae
Mobile,Phantom Violet,AED,,Renewed Galaxy S21 Dual Sim Phantom Violet 8GB RAM 128GB 5G,750.0,,22,,8 GB,900.0,128 GB,https://www.noon.com/uae-en/renewed-galaxy-s21-dual-sim-phantom-violet-8gb-ram-128gb-5g/N49988852A/p/?o=c85e4ee8fcc8656e
Mobile,Shadow Black,AED,,Redmi Note 11SE Dual Sim Shadow Black 8Gb Ram 128Gb 5G LTE - Global Version,,Android 13,22,Octa-Core,8 GB,480.0,128 GB,https://www.noon.com/uae-en/redmi-note-11se-dual-sim-shadow-black-8gb-ram-128gb-5g-lte-global-version/N70050754V/p/?o=cc44e8f574137acd
Mobile,Graphite,AED,https://f.nooncdn.com/p/v1687265262/N53326664A_1.jpg?format=jpg&width=240,Galaxy S21 FE Dual SIM Graphite 8GB 128GB 5G - International version,1220.0,,22,Qualcomm Snapdragon,8 GB,2400.0,128 GB,https://www.noon.com/uae-en/galaxy-s21-fe-dual-sim-graphite-8gb-128gb-5g-international-version/N53326664A/p/?o=eb941f50d691085b
Mobile,Black,AED,https://f.nooncdn.com/p/v1627985614/N49559365A_1.jpg?format=jpg&width=240,Redmi K40 Gaming Dual Sim Black 12GB RAM 256GB 5G,,,22,MediaTek Dimensity,12 GB,789.0,256 GB,https://www.noon.com/uae-en/redmi-k40-gaming-dual-sim-black-12gb-ram-256gb-5g/N49559365A/p/?o=f6413c546229e30c
Mobile,Blue,AED,,Blade L210 Dual SIM Blue 1GB RAM 32GB 3G,112.0,,22,,1 GB,230.0,32 GB,https://www.noon.com/uae-en/blade-l210-dual-sim-blue-1gb-ram-32gb-3g/N44423038A/p/?o=ac26b254263b9d2d
Mobile,Aura Black,AED,,Galaxy Note10 Plus UAE Version Dual SIM Aura Black 12GB RAM 256GB 4G LTE,,Android 9(Pie),22,Snapdragon,12 GB,780.0,256 GB,https://www.noon.com/uae-en/galaxy-note10-plus-uae-version-dual-sim-aura-black-12gb-ram-256gb-4g-lte/N32074325A/p/?o=e76a88771a69b57c
Mobile,Black,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Renewed - iPhone 7 Plus With FaceTime Black 128GB 4G LTE,475.0,iOS 10,22,Apple,3 GB,520.0,128 GB,https://www.noon.com/uae-en/renewed-iphone-7-plus-with-facetime-black-128gb-4g-lte/N37984558A/p/?o=c9b34b432ac9ee8e
Mobile,Obsidian Black,AED,,Y20s Dual Sim Obsidian Black 8GB RAM 128GB 4G LTE,415.0,,22,,8 GB,898.0,128 GB,https://www.noon.com/uae-en/y20s-dual-sim-obsidian-black-8gb-ram-128gb-4g-lte/N42347252A/p/?o=da8d80723091d95e
Mobile,Pacific Blue,AED,https://f.nooncdn.com/p/pnsku/N51809975A/45/_/1724314728/01d88b41-fa6e-437d-a79c-463cd4bb0602.jpg?format=jpg&width=240,Refurbished - iPhone 12 Pro Max With Facetime 256GB Pacific Blue 5G,,,22,Apple,6 GB,1849.0,256 GB,https://www.noon.com/uae-en/refurbished-iphone-12-pro-max-with-facetime-256gb-pacific-blue-5g/N51784848A/p/?o=e3e3d722a30eec3f
Mobile,Phantom Violet,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Galaxy S21 Dual Sim Phantom Violet  8GB RAM 128GB 5G - International Version,748.0,,22,,8 GB,3199.0,128 GB,https://www.noon.com/uae-en/galaxy-s21-dual-sim-phantom-violet-8gb-ram-128gb-5g-international-version/N43752031A/p/?o=b78b134081ea389c
Mobile,Bora Purple,AED,https://f.nooncdn.com/p/v1687430471/N53348415A_1.jpg?format=jpg&width=240,Galaxy Z Flip 4 5G Single SIM Bora Purple 8GB RAM 128GB - International Version,996.0,Android 11,22,,8 GB,3799.0,128 GB,https://www.noon.com/uae-en/galaxy-z-flip-4-5g-single-sim-bora-purple-8gb-ram-128gb-international-version/N53348325A/p/?o=a9a157bd6576d8db
Mobile,Black,AED,,Classic Black 2GB RAM 16GB 4G LTE,,,22,Snapdragon,2 GB,750.0,16 GB,https://www.noon.com/uae-en/classic-black-2gb-ram-16gb-4g-lte/N11992665A/p/?o=a434ea8e07a5b9cd
Mobile,Silver,AED,,Renewed - iPhone X With Facetime Silver 64GB 4G LTE,,,22,Bionic,3 GB,760.0,64 GB,https://www.noon.com/uae-en/renewed-iphone-x-with-facetime-silver-64gb-4g-lte/N50396548A/p/?o=caa1c904b1388d2e
Mobile,Alpine Green,AED,https://f.nooncdn.com/p/pnsku/N53352312A/45/_/1724172040/4f8c5d91-7b03-424d-b736-91962be38918.jpg?format=jpg&width=240,Renewed - iPhone 13 Pro max 1TB Alpine Green 5G With Facetime,,,22,Apple,6 GB,3035.0,1 TB,https://www.noon.com/uae-en/renewed-iphone-13-pro-max-1tb-alpine-green-5g-with-facetime/N53352312A/p/?o=e4f77acc866f3e6c
Mobile,Midnight Green,AED,,Renewed - iPhone 11 Pro Max With FaceTime Midnight Green 256GB 4G LTE,1302.0,,22,Apple,4 GB,5269.0,256 GB,https://www.noon.com/uae-en/renewed-iphone-11-pro-max-with-facetime-midnight-green-256gb-4g-lte/N70008293V/p/?o=af544fe3c7b609dd
Mobile,Midnight Green,AED,,Renewed - iPhone 11 Pro Max With Facetime Midnight Green 64GB 4G LTE,,,22,Apple,4 GB,1211.55,64 GB,https://www.noon.com/uae-en/renewed-iphone-11-pro-max-with-facetime-midnight-green-64gb-4g-lte/N50397716A/p/?o=d291687ef37cad9f
Mobile,Phantom Silver,AED,https://f.nooncdn.com/p/v1687521078/N50585100A_1.jpg?format=jpg&width=240,Galaxy Z Fold 3 5G Dual SIM Phantom Silver 12GB RAM 256GB - International Version,1630.0,Android 11,22,Qualcomm Snapdragon,12 GB,6399.0,256 GB,https://www.noon.com/uae-en/galaxy-z-fold-3-5g-dual-sim-phantom-silver-12gb-ram-256gb-international-version/N50585100A/p/?o=b8544458bc085f1c
Mobile,Black,AED,,Q10 Black 16GB 4G LTE,,,22,,2 GB,650.0,16 GB,https://www.noon.com/uae-en/q10-black-16gb-4g-lte/N13759327A/p/?o=a4066a0189e82f5e
Mobile,Blue,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Renewed - iPhone 14 Plus 256GB Blue 5G With FaceTime,,iOS 16,22,Apple,6 GB,2498.0,256 GB,https://www.noon.com/uae-en/renewed-iphone-14-plus-256gb-blue-5g-with-facetime/N53431285A/p/?o=bcb0b23d146e748e
Mobile,Green,AED,https://f.nooncdn.com/p/v1686663862/N42982639A_1.jpg?format=jpg&width=240,6300 Dual SIM Green / Cyan 512MB RAM 4G LTE,199.65,,22,Qualcomm Snapdragon,512 MB,399.0,4 GB,https://www.noon.com/uae-en/6300-dual-sim-green-cyan-512mb-ram-4g-lte/N42982640A/p/?o=f92e1c262925e15b
Mobile,Mysterious Black,AED,,Redmi Note 11 Dual Sim Mysterious Black 128GB 4GB RAM 5G - Chinese version,,,22,MediaTek Dimensity,4 GB,360.0,128 GB,https://www.noon.com/uae-en/redmi-note-11-dual-sim-mysterious-black-128gb-4gb-ram-5g-chinese-version/N52596536A/p/?o=c1c37c61d6be005b
Mobile,Silver,AED,,Renewed - iPhone Xs With FaceTime Silver 512GB 4G LTE,,,22,Apple,4 GB,852.0,512 GB,https://www.noon.com/uae-en/renewed-iphone-xs-with-facetime-silver-512gb-4g-lte/N42341431A/p/?o=dbf7cb27f4c81b0d
Laptop,‎platinum Silver,AED,,"XPS 9530 Laptop Laptop With 15.6-Inch Display, Core i7 Processor/32GB RAM/1TB SSD/6GB Nvidia Geforce RTX Graphics Card/Windows 11 Pro English ‎platinum Silver",8000.0,Windows 11 Pro,21,,32 GB,11999.0,1 TB,https://www.noon.com/uae-en/xps-9530-laptop-laptop-with-15-6-inch-display-core-i7-processor-32gb-ram-1tb-ssd-6gb-nvidia-geforce-rtx-graphics-card-windows-11-pro-english-platinum-silver/N70026103V/p/?o=f172391dcbc579aa
Laptop,Black,AED,,"XPS 15 9520 Laptop With 15.6-Inch Display, Core i7-12700H Processor/16GB RAM/512GB PCIe SSD/Nvidia Geforce RTX 3050 Graphics CARD/Win 11 Pro English Black",6150.0,Windows 11 Pro,21,,16 GB,7419.0,512 GB,https://www.noon.com/uae-en/xps-15-9520-laptop-with-15-6-inch-display-core-i7-12700h-processor-16gb-ram-512gb-pcie-ssd-nvidia-geforce-rtx-3050-graphics-card-win-11-pro-english-black/N70026089V/p/?o=c1fbcf62fb0ac64a
Laptop,Dune,AED,,Surface Laptop Copilot+ PC 7th Edition 13.8-inch Snapdragon X Elite 16GB 512GB SSD English Dune,,Windows 11 Home,21,,16 GB,5799.0,512 GB,https://www.noon.com/uae-en/surface-laptop-copilot-pc-7th-edition-13-8-inch-snapdragon-x-elite-16gb-512gb-ssd-english-dune/N70101767V/p/?o=c7eb445020eabaab
Laptop,Space Grey,AED,,"Renewed - Macbook Pro A1707 (2017) With 15-Inch Display,Intel Core i7 Processor/7th Gen/16GB RAM/512GB SSD/Intel Integrated HD Graphics English Space Grey",1448.0,Mac OS X 10.3 Panther,21,,16 GB,2089.0,512 GB,https://www.noon.com/uae-en/renewed-macbook-pro-a1707-2017-with-15-inch-display-intel-core-i7-processor-7th-gen-16gb-ram-512gb-ssd-intel-integrated-hd-graphics-english-space-grey/N70085128V/p/?o=c18fe0c0074d885a
Laptop,Black,AED,,"Dell G3 15-3500 Gaming laptop - Intel 10th Gen Core i7-10750H, 16GB, 1 TB HDD, Nvidia Geforce GTX 1650 Graphic Card Black",2795.0,Windows 10,21,,8 GB,3299.0,512 GB,https://www.noon.com/uae-en/dell-g3-15-3500-gaming-laptop-intel-10th-gen-core-i7-10750h-16gb-1-tb-hdd-nvidia-geforce-gtx-1650-graphic-card-black/N44435444A/p/?o=e77bcbd87c57e87d
Laptop,Gray,AED,,"Latitude 9410 14"" Touchscreen 2 in 1 Notebook, Intel i5-10210U Quad-core, 8GB RAM, 256GB SSD, Windows 10 Pro (PD1XC) English/Arabic Gray",,Windows 10 Pro,21,,8 GB,2349.0,256 GB,https://www.noon.com/uae-en/latitude-9410-14-touchscreen-2-in-1-notebook-intel-i5-10210u-quad-core-8gb-ram-256gb-ssd-windows-10-pro-pd1xc-english-arabic-gray/N70095442V/p/?o=dd2e753605dbd81a
Laptop,Platinum,AED,,"Surface Laptop 4, Touchscreen Laptop With 13.5-Inch PixelSense Display,Intel Core i5-1135G7 Processor/8GB RAM/512GB SSD/Intel Iris Xe Graphics/Win10 English Platinum",2699.0,Windows 10,21,,8 GB,3239.0,512 GB,https://www.noon.com/uae-en/surface-laptop-4-touchscreen-laptop-with-13-5-inch-pixelsense-display-intel-core-i5-1135g7-processor-8gb-ram-512gb-ssd-intel-iris-xe-graphics-win10-english-platinum/N70022110V/p/?o=e97a595dfef92aed
Laptop,Silver,AED,,"EliteBook 830 G7 With 13.3-Inch Display, Core i7 Processer/8GB RAM/256GB SSD/Intel UHD Graphics Silver",1699.0,Windows 10 Pro,21,,8 GB,2749.0,256 GB,https://www.noon.com/uae-en/elitebook-830-g7-with-13-3-inch-display-core-i7-processer-8gb-ram-256gb-ssd-intel-uhd-graphics-silver/N41990368A/p/?o=e56927247f39473b
Laptop,Black,AED,,"G5 15-5590 Gaming Laptop With 15.6-Inch Display, Core i7 Processor/16GB RAM/1TB HDD+256GB SSD Hybrid Drive/4GB NVIDIA GeForce GTX1650 Graphic Card Black",2599.0,,21,,16 GB,6100.0,1 TB,https://www.noon.com/uae-en/g5-15-5590-gaming-laptop-with-15-6-inch-display-core-i7-processor-16gb-ram-1tb-hdd-256gb-ssd-hybrid-drive-4gb-nvidia-geforce-gtx1650-graphic-card-black/N39811776A/p/?o=f36015e779de0edb
Laptop,Space Black,AED,,"2023 MacBook Pro Laptop M3 Max chip with 14‑core CPU, 30‑core GPU: 16.2-inch Liquid Retina XDR Display, 36GB Unified Memory, 1TB SSD Storage And Works with iPhone/iPad English/Arabic Space Black",15553.0,macOS Monterey,21,,36 GB,20739.0,1 TB,https://www.noon.com/uae-en/2023-macbook-pro-laptop-m3-max-chip-with-14-core-cpu-30-core-gpu-16-2-inch-liquid-retina-xdr-display-36gb-unified-memory-1tb-ssd-storage-and-works-with-iphone-ipad-english-arabic-space-black/N70020853V/p/?o=ac007913cf12d9af
Laptop,Silver,AED,,"XPS 13 Plus 9320, Intel i7-1360P, 32GB RAM, 1TB SSD, Intel Iris Xe Graphics, 13""UHD Touch Display, Win11 English/Arabic Silver",6999.0,Windows 11,21,,32 GB,8399.0,1 TB,https://www.noon.com/uae-en/xps-13-plus-9320-intel-i7-1360p-32gb-ram-1tb-ssd-intel-iris-xe-graphics-13-uhd-touch-display-win11-english-arabic-silver/N70039875V/p/?o=f6c05ccf2ceb251b
Laptop,Silver,AED,,"Renewed - Macbook Pro A1398 (2015) Laptop With 15.4-Inch Display,Intel Core i7 Processor/4th Gen/16GB RAM/500GB SSD/1.5GB Intel Iris Graphics English Silver",849.0,macOS Monterey,21,,16 GB,1534.0,500 GB,https://www.noon.com/uae-en/renewed-macbook-pro-a1398-2015-laptop-with-15-4-inch-display-intel-core-i7-processor-4th-gen-16gb-ram-500gb-ssd-1-5gb-intel-iris-graphics-english-silver/N70072320V/p/?o=db2b05c13d53d1ca
Laptop,Silver,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"Latitude 7400 Business And Professional Laptop With 14-Inch Full HD Touchscreen Display, Core i7-8665U Processor/16GB RAM/512GB SSD/Intel UHD Graphics 620/Windows 10 Pro/International Version English Silver",2399.0,Windows 10 Pro,21,,16 GB,6012.0,512 GB,https://www.noon.com/uae-en/latitude-7400-business-and-professional-laptop-with-14-inch-full-hd-touchscreen-display-core-i7-8665u-processor-16gb-ram-512gb-ssd-intel-uhd-graphics-620-windows-10-pro-international-version-english-silver/N40045165A/p/?o=c9217a3269edd57b
Laptop,silver,AED,,"Inspiron 13 5310, 13.3 inch QHD+ Non-Touch Laptop - Intel Core i7-11390H, 16GB LPDDR4x RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Home English silver",2099.0,Windows 11 Home,21,,16 GB,2400.0,512 GB,https://www.noon.com/uae-en/inspiron-13-5310-13-3-inch-qhd-non-touch-laptop-intel-core-i7-11390h-16gb-lpddr4x-ram-512gb-ssd-intel-iris-xe-graphics-windows-11-home-english-silver/N53393691A/p/?o=af25e154043f8f6e
Laptop,Space Grey,AED,https://f.nooncdn.com/p/pnsku/N70052090V/45/_/1709633320/ace779a0-00ae-45e9-9352-4b87edff8a4d.jpg?format=jpg&width=240,"New 2024 MacBook Air 13-inch Display, Apple M3 Chip 8-Core CPU 10-Core GPU Processor/8GB RAM/512GB SSD/Intel UHD Graphics English/Arabic Space Grey",5179.0,macOS Monterey,21,,8 GB,7869.0,512 GB,https://www.noon.com/uae-en/new-2024-macbook-air-13-inch-display-apple-m3-chip-8-core-cpu-10-core-gpu-processor-8gb-ram-512gb-ssd-intel-uhd-graphics-english-arabic-space-grey/N70052047V/p/?o=e63aaba99101666e
Laptop,Silver,AED,,"Macbook Air 13.3-Inch, Core I5 With 1.8Ghz Dual Processor/8Gbram/128Gb Ssd/Intel Hd Graphics 6000 - 2017 English Silver",2749.0,macOS Mojave,21,,8 GB,4199.0,128 GB,https://www.noon.com/uae-en/macbook-air-13-3-inch-core-i5-with-1-8ghz-dual-processor-8gbram-128gb-ssd-intel-hd-graphics-6000-2017-english-silver/N11964556A/p/?o=a08c1f0b848a40fb
Laptop,Silver,AED,,Surface Studio 2+ for Business Core i7-11370H Processor/32GB RAM/1TB SSD/NVIDIA GeForce RTX 3060 Graphics Card (DEVICE ONLY) Silver,19899.0,Windows 11 Pro,21,,32 GB,23879.0,1 TB,https://www.noon.com/uae-en/surface-studio-2-for-business-core-i7-11370h-processor-32gb-ram-1tb-ssd-nvidia-geforce-rtx-3060-graphics-card-device-only-silver/N70033318V/p/?o=e86b1bfbd2c436fd
Laptop,Mystic Silver,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"MateBook D 16 Laptop with 16-inch Display, Intel Core i5 13th Gen-13420H Processor/16GB RAM/1TB Storage/Windows 11 Home/ With FREE HUAWEI MatePad SE Tablet + HUAWEI Care/ English/Arabic Mystic Silver",2999.0,Windows 11 Home,21,,16 GB,4079.0,1 TB,https://www.noon.com/uae-en/matebook-d-16-laptop-with-16-inch-display-intel-core-i5-13th-gen-13420h-processor-16gb-ram-1tb-storage-windows-11-home-with-free-huawei-matepad-se-tablet-huawei-care-english-arabic-mystic-silver/N70030210V/p/?o=fa34a514d68d30fe
